id	author
44421	Locus Award
44422	David Kowalski
44423	Roslund
44424	Ernesto Mallo
44425	Sarwat Chadda
44426	John Huston
44427	Bristol Palin
44428	Somebody
44429	Flyboys
44430	Kelly Long
44431	Zuri Day
44432	Cheryl Ann Smith
44433	Shelley Freydont
44434	Angie Smibert
44435	Carol Stephenson
44436	David Kelly
44437	Liao Yiwu
44438	Too Far
44439	Adrian Tomine
44440	Daniel Clowes
44441	Daniel Clowes
44442	Sarah Leavitt
44443	Maureen Lipinski
44444	Myra McEntire
44445	Pam Jenoff
44446	Pam Jenoff
44447	Gever Tulley
44448	Lynda Simmons
44449	John Thompson
44450	Laura Schroff
44451	Katie Lane
44452	Too Far
44453	Paul Carr
44454	Peter Galuszka
44455	Angie Smibert
44456	Sergio lvarez
44457	Alice McGinty
44458	James Conway
44459	Barron
44460	Karen Wheeler
44461	Lynne Missen
44462	Ben Ratliff
44463	Film Rights
44464	Lisa Brackmann
44465	Jacoba Casier
44466	Linda Evans Shepherd
44467	Liza Marklund
44468	Anthony Swofford
44469	Diane Fanning
44470	Stephen Kelman
44471	Jeff Yeager
44472	Anne Korkeakivi
44473	Camilla Grebe
44474	Sara Shepard
44475	Cameron McDonald
44476	Karen Wheeler
44477	Sara Shepard
44478	Taeeun Yoo
44479	Barbara Pope
44480	Elizabeth Abbott
44481	Gretchen Berg
44482	Kate Burak
44483	Morag Joss
44484	Ellis Avery
44485	Christopher Shulgan
44486	Andrew Pyper
44487	Andrew Westoll
44488	Karen Armstrong
44489	Karen Le Billon
44490	Psychic Kids
44491	Sere Prince Halverson
44492	Fiction
44493	Whitley
44494	Eric Kimmel
44495	Marie Force
44496	John Heminway
44497	Dave Swavely
44498	None
44499	Mario Benedetti
44500	Lindsey Leavitt
44501	Katie Couric
44502	Abigail Halpin
44503	Steve Brezenoff
44504	William Kroger
44505	Javier Pelegrin
44506	Antine
44507	Jerri Corgiat
44508	Karen Kingsbury
44509	Stefanie Pintoff
44510	Katia Lief
44511	Patrick Rothfuss
44512	Rick Newman
44513	Stephen Davis
44514	Daniel Amen
44515	Trimmer
44516	Kerstin Lieff
44517	Debut
44518	Daniel Abraham
44519	Simon Tolkien
44520	Emma Wildes
44521	Simon
44522	Frances Wilson
44523	Nathan Kotecki
44524	Alexander Key
44525	Robert Skidelsky
44526	Anne Holt
44527	T.L. Link
44528	Jo Nesbo
44529	Alexandra Bracken
44530	Greg Anderson
44531	Lee Jampolsky
44532	Geoff Herbach
44533	Linda Godfrey
44534	Juan Jose Saer
44535	David Brown
44536	Dan Consiglio
44537	Jonathan Baskin
44538	Chris Guillebeau
44539	Frequency Melissa Alvarez
44540	Random House Mondadori
44541	Jyotsna Sreenivasan
44542	Caroline Clarke
44543	Abby Gaines
44544	C.C. Payne
44545	Adam Minter
44546	Topps
44547	Corwyn Alvarez
44548	Kathy McCleary
44549	Anne
44550	Marilyn Pappano
44551	Mindi Scott
44552	Teddy Harrison
44553	Ashley March
44554	Amir Alexander
44555	Beth Howard
44556	Beth Ciotta
44557	Sandra Worth
44558	Cooper
44559	Emily Kate Moon
44560	Gustav Niebuhr
44561	Sara Grant
44562	Philip Sane
44563	Liza Marklunds
44564	Jo Nesbo
44565	Jo Nesbo
44566	Alyssa
44567	Kim Vogel Sawyer
44568	Kathy Bertone-Obieleski
44569	Teresa Aubele
44570	Alexander Maksik
44571	Elizabeth Zelvin
44572	Mario Benedetti
44573	Jessica Warman
44574	Tricia Boczkowski
44575	Jeff Hutton
44576	Harrison
44577	Doreen McNicol
44578	Ednah Walters
44579	Abby Sunderland
44580	Leigh Vicker
44581	Tracey Bianchi
44582	J.A. Kazimer
44583	Peter Temple
44584	Emily Hainsworth
44585	Ivy Adams
44586	Jules Verne
44587	Ann Chapman
44588	Lennart Sane
44589	Barbara Metzger
44590	Siri Hustvedt
44591	Ann Patchett
44592	Michael Cera
44593	Cormac McCarthy
44594	Jennifer Egan
44595	Kathryn Littlewood
44596	Liza Marklund
44597	Andrew Fowler
44598	Sandra Bullock
44599	Eric Berkowitz
44600	Gerard Stembridge
44601	Sophie Dahl
44602	Keri Arthur
44603	Heather Vogel Frederick
44604	John McDougall
44605	Seymour Simon
44606	Michael Garriga
44607	Hartog
44608	Olivia Newport
44609	Lisa Jordan
44610	David Sibbet
44611	Michael D'Antonio
44612	Phil Show
44613	Doreen Orion
44614	Jeanette Murray
44615	Cecilia Grant
44616	Laurie London
44617	Daniel Woodrell
44618	Catherine Coulter
44619	Marilynne Robinson
44620	Kyle Garlett
44621	Carol Stock Kranowitz
44622	Cayla Kluver
44623	Caitlin Kittredge
44624	Tarek Osman
44625	Arabic
44626	Hailee Steinfeld
44627	Robin Gaby Fisher
44628	Bridget Heos
44629	Jason Anthony
44630	Erik Riesenberg
44631	Tricia LaVoice
44632	Juliana Stone
44633	Brand Whisperer Andrea Kates
44634	Doug MacKinnon
44635	Michelle Aguilar
44636	Elena Poniatowska
44637	Christine Gross-Loh
44638	Tal Pinchevsky
44639	Adam Proteau
44640	Zack Wagman
44641	Todd Burpo
44642	Todd Burpo
44643	Patrick Renvoice
44644	Tim Gunn
44645	Katz
44646	Kristin Welker
44647	Jeanne Ray
44648	Tina Rosenberg
44649	Richard Whitmire
44650	Jane Singer
44651	James Galbraith
44652	Paul
44653	Lisa Rogers
44654	Ellen McCarthy
44655	Kimberly Baker
44656	Ellis Avery
44657	Carol Rifka Brunt
44658	Rhonda Riley
44659	Bob Delaney
44660	Corrine Jackson
44661	Alyson Richman
44662	Joker One
44663	Shilpi Somaya Gowda
44664	Wikileaks
44665	Andy Summers
44666	Debbie Kaufman
44667	Christopher McKnight Nichols
44668	Ken Carter
44669	Randall Arendt
44670	Stef Penney
44671	Randy Russell
44672	Michelle Moran
44673	Ursula K. Le Guin
44674	Adrienne Basso
44675	Amy Ignatow
44676	Sherry Petersik
44677	Club
44678	Patrick Flores-Scott
44679	Netflix
44680	Kimberly Derting
44681	Farrin Jacobs
44682	Brigid Schulte
44683	Shelle Sumner
44684	Eve Berlin
44685	Lyndsay Faye
44686	Rich German
44687	Jami Attenberg
44688	Jenny Torres Sanchez
44689	Kristen McGuiness
44690	Keren David
44691	Liza Marklund
44692	Roslund
44693	Jo Leigh
44694	Brenda Hunter
44695	Leslie Haskin
44696	Anne deGraaf
44697	Marylu Tyndall
44698	Laura Falco
44699	Edward Fiske
44700	Mike Moyer
44701	Judy Gelman
44702	Philippa Ballantine
44703	Julie Kagawa
44704	Alan Weiss
44705	Eric Toensmeier
44706	Literatura Mondadori
44707	Andrea Spooner
44708	Phil Cooke
44709	Jaime Manrique
44710	Coretta Scott
44711	Agnieszka Zielinska
44712	Alan Bradley
44713	Alida Nugent
44714	Stan Goldberg
44715	Jets DE Trevor Pryce
44716	Teresa Aubele
44717	Daniel Polansky
44718	David Morton
44719	Barr
44720	Perry Marshall
44721	George Singleton
44722	Beth Wiseman
44723	Hope Tarr
44724	Brad Meltzer
44725	Heather Snow
44726	Simon Tolkien
44727	Steve Alten
44728	Gary Namie
44729	Shelley Coriell
44730	Judith Muschla
44731	Jon Pessah
44732	Daniel Pink
44733	Alan Bennett
44734	Arabic
44735	LeRoy Neiman
44736	Mark Anderson
44737	Walt Anderson
44738	Tatjana Zoldnere
44739	O.H. Bennett
44740	Shawn Bowman
44741	Lisa Currie
44742	Race
44743	Miriam Darlington
44744	Alison McGhee
44745	Sofi Oksanen
44746	Dawn Garish
44747	Liza Marklunds
44748	Leif GW Perssons
44749	James Lee Burke
44750	Roberto Ampuero
44751	Stacey McGlynn
44752	Hernn Rivera Letelier
44753	Stephen Puleo
44754	Rock
44755	Katherine Bouton
44756	Carl Safina
44757	Liza Marklund
44758	Roslund
44759	Liza Marklund
44760	Kristen Chandler
44761	Kimberly Sabatini
44762	Sarah D'Almeida
44763	Hollywood
44764	Dateable
44765	Michael Lemonick
44766	Bradley Beaulieu
44767	Steve Alten
44768	Ted Dekker
44769	Calef Brown
44770	Mike Skinner
44771	Misery Bear
44772	Kevin Sheehan
44773	Lynn Flewelling
44774	Rebecca Hill
44775	Rachel Caine
44776	Anne Brown
44777	Debut
44778	An Arsonist
44779	Peter Gray
44780	Times Magazine
44781	Damien Dibben
44782	Madame Tussaud
44783	Urban Forager
44784	Steph Davis
44785	Joanne Levy
44786	Novel Award
44787	Anthony
44788	Sarah Bowen Shea
44789	Kathryn Littlewood
44790	Tom King
44791	Carmen Rodrigues
44792	Dean Koontz
44793	Rick Rodgers
44794	D.B. Henson
44795	Pat Murphy
44796	Liza Walsh
44797	Jeri Smith-Ready
44798	Jo Nesbo
44799	Roslund
44800	Halsey
44801	Melody James
44802	Dracula
44803	Rachel Dratch
44804	Ann Lee
44805	Loreth Anne White
44806	Leanna Renee Hieber
44807	Art
44808	Erika Stalder
44809	Erin Hunter
44810	Jessica Fantaskey
44811	Adam Blade
44812	Wendy Wunder
44813	Anna Godberson
44814	Paula Graves
44815	Jeff Love
44816	Tricia Springstubb
44817	Brad Thor
44818	Dan Brown
44819	Michael Muhammad Knight
44820	Jodi Warshaw
44821	John Robshaw
44822	Tonya Hurley
44823	Marie Lu
44824	Crystal Jordan
44825	Joanna Brady Schmida
44826	Laura Lee Mattingly
44827	Little Brown Pen Nichole Robertson
44828	Glen Rotchin
44829	Garth Stein
44830	Garth Stein
44831	Michio Kaku
44832	Mike Boldt
44833	Kathrine Switzer
44834	Fox Consumer Products
44835	Ann Moore
44836	Ally Carter
44837	Gabriel Sherman
44838	Peter Steiner
44839	Keren David
44840	Sara Grant
44841	John Shiffman
44842	Brian Murphy
44843	Robert James Waller
44844	Dean Koontz
44845	Roslund
44846	Acclaimed
44847	Ronald Reagan
44848	Peter David
44849	Paul Ratz
44850	Emily Brady
44851	Sarah MacLean
44852	Cesar Millan
44853	Colleen Houck
44854	Nancy C.
44855	Chris Andersen
44856	Sylvie Rosokoff
44857	Matt Bondurant
44858	Charles Brokaw
44859	Amy Clipston
44860	Kevin Sheridan
44861	Judith Ruskay Rabinor
44862	Young Adults
44863	Yvonne Brooks
44864	Tom Parker Bowles
44865	Ghalib Shiraz Dhalla
44866	Luigi Bernabo
44867	Demet Altinyeleklioglu
44868	Michael Arnzen
44869	Eric Schmidt
44870	Paul Martin
44871	David Freed
44872	Joan Mitchell
44873	Bruce Buffer
44874	Sofi Oksanen
44875	Sofi Oksanen
44876	Vania Kadiyska
44877	Bill Gaston
44878	Dia Calhoun
44879	Phillip Margolin
44880	Susan Vaught
44881	Kathryn Littlewood
44882	Anne Holt
44883	Kimberly Derting
44884	Craig Lancaster
44885	Thomas Lockwood
44886	Nelson W. Aldrich
44887	Jay Asher
44888	Young American
44889	Mrquez
44890	Jude Stewart
44891	Jay Therrien
44892	Barbara Cameron
44893	Lisa Brackmann
44894	Daniel Polansky
44895	Elizabeth King
44896	Eve Gaddy
44897	Ron Pernick
44898	Martha Rosenberg
44899	Elliott Anderson
44900	Lisa Karon Richardson
44901	Amber Stockton
44902	Ramona Cecil
44903	Laurie Alice Eakes
44904	Chevy Stevens
44905	Janet Reitman
44906	Brazil
44907	Lee Roland
44908	Michael Kozlowsky
44909	Annaliese Evan
44910	Bonnie Jo Campbell
44911	Kenneth Weisbrode
44912	Micah L. Sifry
44913	Barbara Cook
44914	Marianne Levy
44915	Swedish
44916	Bruce Bartlett
44917	Rick Carew
44918	Bill Hale
44919	Der Spiegel
44920	Jordana Frankel
44921	John Lewis
44922	Evan Kuhlman
44923	Shahan Mufti
44924	Animal Factory
44925	Emily Liebert
44926	Leslie Morgan Steiner
44927	Edmund de Waale
44928	Patricia Macdonald
44929	Allan Topol
44930	Aaron Santos
44931	Miro Penkov
44932	Carl Warner
44933	Maureen Daly
44934	Spencer Seidel
44935	Cathy Lubenski
44936	Charles Philipp Martin
44937	Lesley Blume
44938	Charley Rosen
44939	Nalini Singh
44940	Amanda Kyle Williams
44941	Lois Leveen
44942	Deborah Underwood
44943	Mark Dery
44944	Gwendolyn Oxenham
44945	Craig Tracy
44946	Phoebe Gilman
44947	Stephanie Newman
44948	Terry Bazes
44949	Steve Travers
44950	Steve Travers
44951	Elizabeth Dutton
44952	John Grace
44953	Louise Doughty
44954	Helen Hodgman
44955	Julia Rogers Hamrick
44956	Matt Rees
44957	Juliane Koepcke
44958	Amy Wallace
44959	Faulkenberry
44960	Ronald Malfi
44961	Joe
44962	Michael Jacobs
44963	Janzen
44964	Morgana
44965	Dan Wells
44966	Sarwat Chadda
44967	Agnieszka Zielinska
44968	Jim Piper
44969	David Levy
44970	Pamela Ribon
44971	Phyllis Humphrey
44972	Chris Chegri
44973	Norma Lehr
44974	Laura Goodrich
44975	Butler Cox
44976	Cathi Stoler
44977	Michael Sherer
44978	Wanita May
44979	Sheila Roberts
44980	Jaimy Gordon
44981	H.P. Mallory
44982	Risa Green
44983	Gary Alexander
44984	Stephanie Jackson
44985	Lorenzo Borghese
44986	Lena Nelson Dooley
44987	Ari Marmell
44988	Chris Monroe
44989	Lurlene McDaniel
44990	Melanie Thorne
44991	Julie Plec
44992	Jennifer Bosworth
44993	Sasha Gould
44994	Elizabeth Woods
44995	Nick Hale
44996	Heather Anastasiu
44997	Eliza Griswold
44998	Sara Gillingham
44999	Jeffrey Kottler
45000	Bob Dylan
45001	Serena Jones
45002	Jarrett Krosoczka
45003	Beth Ciotta
45004	Gareth Jefferson Jones
45005	Frederick
45006	Chris Nashawaty
45007	Debby Mayne
45008	Clem Chambers
45009	Rich Christiansen
45010	Steve Rasnic Tem
45011	Jeni Decker
45012	Lynn Hoffman
45013	Sofi Oksanen
45014	Howard Norman
45015	Starr Smith
45016	Joe Lieberman
45017	Expert
45018	Arno Kopecky
45019	Marc Gobe
45020	Madison
45021	Laurel Canyon
45022	Tony Fucile
45023	Roslund
45024	David Kirkpatrick
45025	Charles Brokaw
45026	Christopher Ryan
45027	Bruce Cameron
45028	Michael Ondaatje
45029	Chris Andersen
45030	William F. Nolan
45031	Shakespeare
45032	Brandon Mendelson
45033	Nick Redfern
45034	Ahmet Zappa
45035	Yahrah St.
45036	How
45037	Hayes
45038	Nalini Singh
45039	Donald Miller
45040	Ponte
45041	Deborah Benet
45042	Whitley Strieber
45043	Abraham Verghese
45044	Regina O'Melveny
45045	Fredrik Colting
45046	Brigid Kemmerer
45047	Mark Keating
45048	Clive Cussler
45049	Zoe Klein
45050	Jerry West
45051	Lucy Hawking
45052	Bob Staake
45053	Christian DeBenedetti
45054	Steve Simmons
45055	Your Dog
45056	Rich Roll
45057	Brian VanDeMark
45058	Paul Sturm
45059	Veteran
45060	Huerta
45061	Andrea Valeria
45062	Alex Pattakos
45063	Marc Muchnick
45064	Kirk Boyd
45065	Diana Lesire Brandmeyer
45066	Carol Kinsey Goman
45067	Alex Marwood
45068	Jennifer Haymore
45069	Daniel Abraham
45070	Kristen Britain
45071	James Rollins
45072	Carolyn D. Wall
45073	Glee
45074	Wilco
45075	Sal Polisi
45076	
45077	Clea Simon
45078	Colleen Houck
45079	David Sloane
45080	Yitta Halberstam
45081	Dean Koontz
45082	Michael Rowe
45083	Mike Carey
45084	Tim Pratt
45085	Lloyd Princeton
45086	Lori Dennis
45087	David Huddle
45088	John Izzo
45089	Jeffrey Clements
45090	Darden Business School
45091	Jack El-Hai
45092	Peter Criss
45093	Abraham Verghese
45094	Megan Rix
45095	Trish Perry
45096	Rhonda Gibson
45097	Julie Fenster
45098	Jessica Kerwin Jenkin
45099	Micah Sifry
45100	Years Award
45101	Robin Marantz Henig
45102	Clayton Lindemuth
45103	Stefani Bittner
45104	Slobodchikoff
45105	Karen Rivers
45106	Noelle Hancock
45107	Mark Nepo
45108	Nancy Holzner
45109	Colleen AF Venable
45110	Jimmy Fallon
45111	Emmy Award
45112	Adam Strange
45113	Joelle Charbonneau
45114	Alexander Ivanov
45115	C.W. Tooke
45116	Carlos Ruiz Zafon
45117	Anita Carter
45118	Sophia Fraioli
45119	David Owen
45120	Barack Obama
45121	Robert Hilburn
45122	Kim Fay
45123	Sophia Fraioli
45124	Sheila Heti
45125	Deepak Malhotra
45126	Alafair Burke
45127	Joanne McCallie
45128	Elliott Anderson
45129	Brom
45130	Tapani Bagge
45131	Katherine Hepinstall
45132	Jonathan Levy
45133	Lydia Dare
45134	Emily Bell
45135	Kim
45136	Alan Bradley
45137	James Daily
45138	Leigh Fallon
45139	Species Exploration Quentin Wheeler
45140	Sherri Brooks-Vinton
45141	Corey Mead
45142	Soups Betty Rosbottom
45143	Roxanne Wyss
45144	Ezra Jack Keats New Illustrator Award
45145	Umberto Eco
45146	Steve Bjorkman
45147	Alberto Manguel
45148	Carlin Flora
45149	Leigh Fallon
45150	Darynda Jones
45151	Sara Foster
45152	Robin Kaye
45153	Marlene Wagman-Geller
45154	Marc Muchnick
45155	Christy
45156	Dominique Browning
45157	Robert Greenberg
45158	Miles Corwin
45159	Andrea Cheng
45160	Tina Leonard
45161	Miles Franklin Award
45162	Commonwealth Writers
45163	Paul Murray
45164	Valente
45165	Karen Mahoney
45166	Karen Mahoney
45167	Don Brown
45168	James Lowder
45169	Steve Bjorkman
45170	Botton
45171	Shelley Freydont
45172	Laurie Bassi
45173	Raquel Byrnes
45174	Lauren Barnholdt
45175	Michael Beirut
45176	Luigi Bernabo Associates
45177	Crissy Calhoun
45178	Edith Pearlman
45179	Goeglein
45180	Michael Kinch
45181	Shannon Butcher
45182	Bob Miller
45183	David Hilton
45184	Richard Ember
45185	Thomas McGuire
45186	Katia Lief
45187	Adrian Phoenix
45188	Jay Kristoff
45189	Rachel Shukert
45190	Robert Leleux
45191	Dan Cryer
45192	Jeramey Kraatz
45193	Peter H. Reynolds
45194	Ryan Maconochie
45195	S.J. Kincaid
45196	Gena Showalter
45197	Sai Gaddam
45198	Lisa Gardner
45199	Peter Pezzelli
45200	Sarah Addison Allen
45201	Patricia Macdonald
45202	Jim Butcher
45203	Kathy Leonard Czepiel
45204	Elissa Altman
45205	Sofi Oksanen
45206	Tom Clancy
45207	Jill Williamson
45208	Larry Rosen
45209	Art Wolfe
45210	Gabrielle Kimm
45211	Dan Balz
45212	Gortner
45213	Joe Palca
45214	Ed Dante
45215	Luis Castillo
45216	Becky Eastwood
45217	Michelle Madhok
45218	Kelly Hancock
45219	Jeffrey Moussaieff Masson
45220	Coach Michael Boyle
45221	Riane Eisler
45222	Colleen Houck
45223	Bruce Cameron
45224	Daniel Woodrell
45225	Isaac Asimov
45226	Hal Niedzviecki
45227	Frank Herbert
45228	Frank Herbert
45229	Colleen Houck
45230	Sylvie Rosokoff
45231	Rebecca Beltran
45232	Andrew Kaufman
45233	Jessica Brody
45234	Kris Saknussemm
45235	Delilah Devlin
45236	Marissa Meyer
45237	Sarah Sundin
45238	Peggy Gordijn
45239	Nancy Atherton
45240	Lisa Gardner
45241	Julie Garwood
45242	Marc Maron
45243	Bodine Williams
45244	Ashley Ream
45245	Patry Francis
45246	George Beahm
45247	Sela Books
45248	Sofi Oksanen
45249	Alex Sanchez
45250	Michael Jackson
45251	John Lennon
45252	Jim Henry
45253	Tracy Bilen
45254	Academy
45255	Kevin Wignall
45256	Tom Wood
45257	Hedy Lamarr
45258	Howard Linskey
45259	Brandy Dunn
45260	Katherine John
45261	Michael Boyle
45262	Chinedu Ogoke
45263	Kathryn Wall
45264	Artis Henderson
45265	Michal Rybka
45266	Tycoon
45267	Steven Heller
45268	Rules Kids
45269	Sarah Jio
45270	David Hewson
45271	Sarah
45272	Shin
45273	Alane Mason
45274	Giorgio Bassani
45275	Nabokov
45276	Pam Houston
45277	Karen Halvorsen Schreck
45278	Sarah Addison Allen
45279	Nancy Thayer
45280	Lurlene McDaniel
45281	Love
45282	Fredrik Colting
45283	Thomas Wengelewski
45284	Sofi Oksanen
45285	Jill Hathaway
45286	Sophie McKenzie
45287	Bill Barnhart
45288	Katie Ganshert
45289	Susette Williams
45290	Elliott Anderson
45291	Peter Hessler
45292	Marcel Rosenbach
45293	Ryan David Jahn
45294	Colleen Houck
45295	Joel Osteen
45296	Michigan Governor Jennifer Granholm
45297	Raffi Khatchadourian
45298	Christine Pepe
45299	Guy Smith
45300	Highland Crossing
45301	Science Fiction World
45302	David Oliver Cohen
45303	Mark Sanborn
45304	Winston Churchill
45305	Mark Binelli
45306	Jane Johnson
45307	Jeanne Kalogridis
45308	Alexander Turney Stewart
45309	Ripol Classic
45310	Stephen Kellert
45311	Abigail Halpin
45312	Bengt Ohlsson
45313	Jenny Offill
45314	Pushcart Prize
45315	Jenny Han
45316	Devon Monk
45317	Shiloh Walker
45318	Nancy Milford
45319	Lynn Lewis
45320	Boston Globe
45321	Vladimir Pistalo
45322	Jens Lapidus
45323	Kellie McElhaney
45324	Julia Cheiffetz
45325	Elizabeth Foley
45326	Glen Chamberlain
45327	Erica Vetsch
45328	Kat Falls
45329	Susanne Woods Fisher
45330	Rita Award
45331	Ann Schrock
45332	Cordelia Fine
45333	Jeof Bean
45334	Brick Lane
45335	Cassie Alexander
45336	Siobhan Vivian
45337	Ellen Byerrum
45338	Alexander Loyd
45339	Sara Poole
45340	Michael Palmer
45341	Jennifer Crusie
45342	Patricia Macdonald
45343	Peggy Gordijn
45344	Leonard Wibberley
45345	Isabel Wilkerson
45346	Jojo Moyes
45347	Betty Herbert
45348	Mapson
45349	Anna Quindlen
45350	Carl Hiaasen
45351	Patricia Cornwell
45352	Jennifer Egan
45353	Richard Kadrey
45354	Patricia Briggs
45355	Lisa Jackson
45356	Tom Angleberger
45357	Jo Baker
45358	Stephanie Bond
45359	Jessica Brody
45360	Kate Beaton
45361	Philip K. Dick
45362	Fred Ho
45363	Paolo Hewitt
45364	Piero Degli Antoni
45365	Inkwell Inspirations
45366	Josh Glasser
45367	Barry Eisler
45368	Caldecott Medalist Chris Raschka
45369	Dineen Miller
45370	Duane Swierczynski
45371	Nicole Maggi
45372	Prava
45373	Tim Powers
45374	Keli Gwyn
45375	Jon Mayhew
45376	Lindsey Leavitt
45377	Deepak Malhotra
45378	Brenna Yovanoff
45379	Kevin Sheridan
45380	Erin Hunter
45381	Adam Blade
45382	Selena Rezvani
45383	Doreen Cronin
45384	Shaquille O'Neal
45385	Helene Boudreau
45386	A.J. Hartley
45387	Victor
45388	Murguia
45389	Sarah Crossan
45390	Deepak Malhotra
45391	Devora Zack
45392	Carolyn Hennesy
45393	Jane Heller
45394	Mrs. Q
45395	Andy Riley
45396	Dean Koontz
45397	Cecily
45398	Sara Shepard
45399	Robert Dugoni
45400	Peter Pezzelli
45401	Tami Hoag
45402	Artemis Yayinlari
45403	Ted Weinstein
45404	Michelle Andrea Bowens
45405	Jillian Madison
45406	Bernie Sanders
45407	Pamela Dorman
45408	Lisa Jackson
45409	Love Maia
45410	Arizona Miraval
45411	Susan Richards Shreve
45412	Bennington MFA
45413	Florence Henderson
45414	Greg Tobin
45415	Mpho Tutu
45416	Susan Burton
45417	Ben Mezrich
45418	Susan Fine
45419	Roger Duvoisin
45420	Gortner
45421	Reuben Award
45422	Freud
45423	Music
45424	Kristin Hannah
45425	Judith Michael
45426	Susan Carroll
45427	The world
45428	Mackinnon
45429	Adam Shand
45430	Benjamin Law
45431	Alison Tyler
45432	Dana Fredsti
45433	Gary Muschla
45434	Rachelle Sparks
45435	Katherine Radeka
45436	Vickie McDonough
45437	Jeremy Jackson
45438	Ziauddin Sardar
45439	Rebecca Germany
45440	Carole Nelson Douglas
45441	Shanghai Sanhui
45442	Ted Dekker
45443	Jim Thompson
45444	Robert Burton
45445	Kalayna Price
45446	Herbert Warren Wind Award
45447	Rosanne Parry
45448	Shari Arnold
45449	Janet Trumble
45450	Margi Preus
45451	Ohlsson
45452	Diana Gabel
45453	Elizabeth Taylor
45454	Ken Albala
45455	Tiffany Reisz
45456	Bruce Cameron
45457	Rob Riemen
45458	Greg Messina
45459	Libros
45460	Stegner Fellow
45461	Robert Barnett
45462	Doreen Cronin
45463	Mark Bego
45464	Patricia Hruby Powell
45465	Martin Sheen
45466	Rona Jaffe Writers
45467	Cynthia DiTiberio
45468	Vannetta Chapman
45469	Mary Ellis
45470	Heather Baror-Shapiro
45471	Victor Gischler
45472	John Norman
45473	Kathi Lipp
45474	Willie Jolley
45475	Richard Contino
45476	Elizabeth LaBan
45477	Claire Sanders
45478	Victor
45479	Jens Lapidus
45480	Carole Marshall
45481	Ofir Drori
45482	Lisa McMann
45483	None
45484	Jonathan Schneer
45485	Nicole O'Dell
45486	Danielle Pettrey
45487	Susan Meissner
45488	Vickie McDonough
45489	Darlene Franklin
45490	Susan Page Davis
45491	Karen Witemeyer
45492	Lisa Unger
45493	Julie Klausner
45494	Laura Lippman
45495	Bonnie Paulson
45496	Richard Mabry
45497	Duncan Hamilton
45498	Crystal Allen
45499	Ruma Bose
45500	Vicki Grubic Riordan
45501	Adam Bryant
45502	Jay Lake
45503	Lorenza Foschini
45504	Marilynne Robinson
45505	Doug Koktavy
45506	Michael Ondaatje
45507	Paul Harding
45508	Eliza Rhodes
45509	Monte
45510	Tribute WTC Visitors Center
45511	Shin
45512	Stephen Davis
45513	Dean Koontz
45514	Dickson Despommier
45515	Joy Adamson
45516	Ted C. Fishman
45517	Nele Neuhaus
45518	Ernie Cline
45519	Mark Smith
45520	Monte Reel
45521	Christopher Ryan
45522	Kevin J. Anderson
45523	Michael Ondaatje
45524	Jerzy Kosinski
45525	Cynthia Thomason
45526	Douglas Preston
45527	David S. Cohen
45528	Kathryne Kennedy
45529	Marissa Meyer
45530	Karyl McBride
45531	Colleen Houck
45532	Academy
45533	Robin Mellom
45534	Arthur Naiman
45535	Family Medicine Department
45536	Eva Stachniak
45537	Debra Driza
45538	James Kaplan
45539	Charles Buckley
45540	Audrey Schulman
45541	Barry Martin
45542	Lisa Daly
45543	Heather Burch
45544	Daniel Reid
45545	William Jones
45546	Gary Snyder
45547	Mitzi Szereto
45548	Darcy Scott
45549	Kasey Matthews
45550	Adam Carolla
45551	Jenny Flake
45552	Rob Miech
45553	Veteran
45554	Random House Korea
45555	Jennifer Crusie
45556	Julie Garwood
45557	Susan McBride
45558	Alyson Richman
45559	Vanessa Diffenbaugh
45560	Nancy Willard
45561	Natalie Zemon Davis
45562	Deepak Malhotra
45563	Nora Zelevansky
45564	Castro
45565	Holly Payne
45566	Jane Barnes
45567	Harrison Monarth
45568	Robb Wolf
45569	Boris Izaguirre
45570	Stephan Mendel-Enk
45571	Margaret Dilloway
45572	Sandra Bricker
45573	Mary Sharratt
45574	Brigid Pasulka
45575	Perez Firmat
45576	Alan Goldsher
45577	Dinah Bucholz
45578	James Anderson
45579	Frank Sennett
45580	Karen Bergreen
45581	Pulitzer Prize
45582	Denis Leary
45583	Steven Johnson
45584	Bill Burr
45585	Andrea Linett
45586	zge Samanci
45587	Aran Goyoaga
45588	Claire Bidwell Smith
45589	Peter Heg
45590	Le Prix Femina
45591	Anka Muhlstein
45592	Kim Perel
45593	Diana Kuan
45594	Chester Elton
45595	Times Notable
45596	Bob Bergeron
45597	Joseph Wallace
45598	Joni Cole
45599	Saachi Green
45600	Nancy Holder
45601	Colin Campbell
45602	Julia Cameron
45603	Nalini Singh
45604	Nalini Singh
45605	Order
45606	Howard Zinn
45607	Cheryl Kilodavis
45608	Tristan Coopersmith
45609	Iris Johansen
45610	Lisa Gardner
45611	Andrea Kane
45612	Patricia Macdonald
45613	Clive Cussler
45614	Rick Woodford
45615	Andrew Schloss
45616	Gemma Burgess
45617	Faith Rech
45618	Studio Astropsychologii
45619	Marie Rutkoski
45620	Tyrese Gibson
45621	Finn Zetterholm
45622	Elizabeth Atkinson
45623	Sarah Rayner
45624	Bennington MFA
45625	Sam Bass Warner
45626	Robert Feldman
45627	Michael Aziz MD
45628	Stephanie Rowe
45629	Erika Kirov
45630	John Johnson
45631	Matt Mogk
45632	Janet Lee Barton
45633	David McCullough
